id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,allocation pressure,115,71,17,22,311,ship,baseline,monotonic-signal
g002,dirty state,79,44,34,73,280,ship,edge,drag-penalty
g003,guard slack,109,33,23,87,379,ship,recovery,confidence-floor
g004,layout drift,39,30,19,71,212,ship,negative,lane-boundary
g005,allocation pressure,96,66,40,25,228,ship,baseline,monotonic-signal
g006,dirty state,40,17,10,49,175,ship,edge,drag-penalty
g007,guard slack,103,65,38,66,327,ship,recovery,confidence-floor
g008,layout drift,50,56,33,36,162,watch,negative,lane-boundary
g009,allocation pressure,71,19,11,25,189,ship,baseline,monotonic-signal
g010,dirty state,41,73,43,24,117,hold,edge,drag-penalty
g011,guard slack,74,68,40,71,278,ship,recovery,confidence-floor
g012,layout drift,50,68,40,99,286,ship,negative,lane-boundary
g013,allocation pressure,85,70,17,32,270,ship,baseline,monotonic-signal
g014,dirty state,106,39,31,46,281,ship,edge,drag-penalty
g015,guard slack,76,61,19,57,289,ship,recovery,confidence-floor
g016,layout drift,65,39,35,24,147,watch,negative,lane-boundary
g017,allocation pressure,63,66,24,98,340,ship,baseline,monotonic-signal
g018,dirty state,65,12,20,97,296,ship,edge,drag-penalty
g019,guard slack,70,57,19,101,361,ship,recovery,confidence-floor
g020,layout drift,76,12,20,21,166,ship,negative,lane-boundary
g021,allocation pressure,38,62,43,72,196,ship,baseline,monotonic-signal
g022,dirty state,111,55,35,86,379,ship,edge,drag-penalty
g023,guard slack,63,19,12,70,261,ship,recovery,confidence-floor
g024,layout drift,42,73,44,24,117,hold,negative,lane-boundary
g025,allocation pressure,79,49,19,48,265,ship,baseline,monotonic-signal
g026,dirty state,57,23,8,65,251,ship,edge,drag-penalty
g027,guard slack,94,13,4,35,263,ship,recovery,confidence-floor
g028,layout drift,116,45,25,24,275,ship,negative,lane-boundary
g029,allocation pressure,86,64,37,23,208,ship,baseline,monotonic-signal
g030,dirty state,75,76,23,70,320,ship,edge,drag-penalty
g031,guard slack,117,49,18,98,443,ship,recovery,confidence-floor
g032,layout drift,68,38,38,31,160,watch,negative,lane-boundary
g033,allocation pressure,32,35,28,45,133,watch,baseline,monotonic-signal
g034,dirty state,62,71,25,56,257,ship,edge,drag-penalty
g035,guard slack,80,22,25,23,178,ship,recovery,confidence-floor
g036,layout drift,49,70,44,97,274,ship,negative,lane-boundary
g037,allocation pressure,81,61,16,96,383,ship,baseline,monotonic-signal
g038,dirty state,56,24,4,100,328,ship,edge,drag-penalty
g039,guard slack,91,8,20,20,190,ship,recovery,confidence-floor
g040,layout drift,112,73,9,71,421,ship,negative,lane-boundary
g041,allocation pressure,82,73,5,85,397,ship,baseline,monotonic-signal
g042,dirty state,115,75,4,69,435,ship,edge,drag-penalty
g043,guard slack,91,44,5,23,262,ship,recovery,confidence-floor
g044,layout drift,38,66,28,47,180,ship,negative,lane-boundary
g045,allocation pressure,59,44,20,64,250,ship,baseline,monotonic-signal
g046,dirty state,117,71,39,34,295,ship,edge,drag-penalty
g047,guard slack,106,17,29,23,217,ship,recovery,confidence-floor
g048,layout drift,104,62,4,22,306,ship,negative,lane-boundary
g049,allocation pressure,106,17,35,69,297,ship,baseline,monotonic-signal
g050,dirty state,111,67,31,97,421,ship,edge,drag-penalty
g051,guard slack,117,60,10,30,334,ship,recovery,confidence-floor
g052,layout drift,79,24,22,44,226,ship,negative,lane-boundary
g053,allocation pressure,64,8,8,55,230,ship,baseline,monotonic-signal
g054,dirty state,104,54,45,22,216,ship,edge,drag-penalty
g055,guard slack,83,28,23,96,340,ship,recovery,confidence-floor
g056,layout drift,32,18,13,95,246,ship,negative,lane-boundary
g057,allocation pressure,98,50,10,99,424,ship,baseline,monotonic-signal
g058,dirty state,47,69,10,105,353,ship,edge,drag-penalty
g059,guard slack,69,11,29,70,231,ship,recovery,confidence-floor
g060,layout drift,39,54,43,84,214,ship,negative,lane-boundary
g061,allocation pressure,116,43,31,68,349,ship,baseline,monotonic-signal
